hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000384,0.0,0.0,0.022996,0.0,0.0,0.153007,0.000664,0.00066424,24.662391,24.5804,24.5804,24.83878,24.58106,24.581064,-0.25772,-0.257716
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000353,0.0,0.0,0.022094,0.0,0.0,0.14802,0.00038,0.0003799,24.634143,24.519742,24.519741,24.80461,24.52012,24.520121,-0.28449,-0.284489
727.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324,0.0,0.0,0.021251,0.0,0.0,0.1435,0.000213,0.00021306,24.606594,24.456608,24.456607,24.77167,24.45682,24.45682,-0.31485,-0.31485
751.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000299,0.0,0.0,0.020464,0.0,0.0,0.139374,0.000117,0.00011721,24.579726,24.391015,24.391014,24.73986,24.39113,24.391132,-0.34873,-0.348728
775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000277,0.0,0.0,0.019727,0.0,0.0,0.135586,6.3e-05,6.327e-05,24.553518,24.322988,24.322987,24.70911,24.32305,24.323051,-0.38606,-0.386059
799.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000256,0.0,0.0,0.019036,0.0,0.0,0.132089,3.4e-05,3.353e-05,24.527947,24.252562,24.252561,24.67933,24.2526,24.252594,-0.42673,-0.426736
822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.0,0.018388,0.0,0.0,0.128844,1.7e-05,1.743e-05,24.502992,24.179717,24.179717,24.65046,24.17973,24.179734,-0.47073,-0.470726
846.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000222,0.0,0.0,0.01778,0.0,0.0,0.125823,9e-06,8.88e-06,24.478641,24.104513,24.104512,24.62247,24.10452,24.104521,-0.51795,-0.517949
870.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207,0.0,0.0,0.01721,0.0,0.0,0.123001,4e-06,4.44e-06,24.454886,24.027067,24.027066,24.5953,24.02707,24.02707,-0.56823,-0.56823
894.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000194,0.0,0.0,0.016674,0.0,0.0,0.120359,2e-06,2.18e-06,24.431719,23.947501,23.9475,24.56895,23.9475,23.947503,-0.62145,-0.621447
917.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182,0.0,0.0,0.016172,0.0,0.0,0.117878,1e-06,1.05e-06,24.409119,23.86592,23.865919,24.54335,23.86592,23.86592,-0.67743,-0.67743
941.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171,0.0,0.0,0.015699,0.0,0.0,0.115543,1e-06,5e-07,24.387062,23.782399,23.782398,24.51847,23.7824,23.782399,-0.73607,-0.736071
965.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000161,0.0,0.0,0.015255,0.0,0.0,0.113339,0.0,2.3e-07,24.365517,23.696998,23.696997,24.49427,23.697,23.696997,-0.79727,-0.797273
989.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152,0.0,0.0,0.014836,0.0,0.0,0.111254,0.0,1.1e-07,24.344453,23.609765,23.609765,24.47069,23.60977,23.609765,-0.86092,-0.860925
1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000143,0.0,0.0,0.01444,0.0,0.0,0.109277,0.0,5e-08,24.323841,23.520742,23.520741,24.4477,23.52074,23.520741,-0.92696,-0.926959
